'Elapsed time','D3'
'0:01.344',15.467
'0:01.348',15.458
'0:01.352',15.458
'0:01.356',15.458
'0:01.360',15.458
'0:01.364',15.458
'0:01.368',15.433
'0:01.372',15.433
'0:01.376',15.433
'0:01.380',15.433
'0:01.384',15.433
'0:01.388',15.425
'0:01.392',15.425
'0:01.396',15.433
'0:01.400',15.392
'0:01.404',15.450
'0:01.408',15.433
'0:01.412',15.433
'0:01.416',15.433
'0:01.420',15.433
'0:01.424',15.450
'0:01.428',15.433
'0:01.432',15.433
'0:01.436',15.433
'0:01.440',15.450
'0:01.444',15.458
'0:01.448',15.458
'0:01.452',15.458
'0:01.456',15.450
'0:01.460',15.400
'0:01.464',15.433
'0:01.468',15.433
'0:01.472',15.433
'0:01.476',15.433
'0:01.480',15.400
'0:01.484',15.433
'0:01.488',15.425
'0:01.492',15.400
'0:01.496',15.425
'0:01.500',15.400
'0:01.504',15.400
'0:01.508',15.400
'0:01.512',15.400
'0:01.516',15.400
'0:01.520',15.392
'0:01.524',15.400
'0:01.528',15.400
'0:01.532',15.400
'0:01.536',15.425
'0:01.540',15.433
'0:01.544',15.425
'0:01.548',15.400
'0:01.552',15.400
'0:01.556',15.400
'0:01.560',15.400
'0:01.564',15.400
'0:01.568',15.400
'0:01.572',15.400
'0:01.576',15.400
'0:01.580',15.400
'0:01.584',15.392
'0:01.588',15.400
'0:01.592',15.400
'0:01.596',15.375
'0:01.600',15.425
'0:01.604',15.400
'0:01.608',15.400
'0:01.612',15.400
'0:01.616',15.375
'0:01.620',15.400
'0:01.624',15.400
'0:01.628',15.358
'0:01.632',15.375
'0:01.636',15.375
'0:01.640',15.375
'0:01.644',15.392
'0:01.648',15.358
'0:01.652',15.400
'0:01.656',15.400
'0:01.660',15.375
'0:01.664',15.400
'0:01.668',15.375
'0:01.672',15.400
'0:01.676',15.400
'0:01.680',15.375
'0:01.684',15.375
'0:01.688',15.392
'0:01.692',15.400
'0:01.696',15.375
'0:01.700',15.375
'0:01.704',15.392
'0:01.708',15.375
'0:01.712',15.400
'0:01.716',15.375
'0:01.720',15.392
'0:01.724',15.375
'0:01.728',15.400
'0:01.732',15.400
'0:01.736',15.400
'0:01.740',15.400
'0:01.744',15.400
'0:01.748',15.400
'0:01.752',15.400
'0:01.756',15.400
'0:01.760',15.400
'0:01.764',15.400
'0:01.768',15.400
'0:01.772',15.392
'0:01.776',15.400
'0:01.780',15.400
'0:01.784',15.400
'0:01.788',15.400
'0:01.792',15.400
'0:01.796',15.392
'0:01.800',15.400
'0:01.804',15.400
'0:01.808',15.400
'0:01.812',15.400
'0:01.816',15.392
'0:01.820',15.400
'0:01.824',15.400
'0:01.828',15.433
'0:01.832',15.425
'0:01.836',15.425
'0:01.840',15.450
'0:01.844',15.458
'0:01.848',15.467
'0:01.852',15.475
'0:01.856',15.467
'0:01.860',15.458
'0:01.864',15.433
'0:01.868',15.425
'0:01.872',15.425
'0:01.876',15.433
'0:01.880',15.450
'0:01.884',15.433
'0:01.888',15.425
'0:01.892',15.433
'0:01.896',15.400
'0:01.900',15.375
'0:01.904',15.400
'0:01.908',15.400
'0:01.912',15.425
'0:01.916',15.433
'0:01.920',15.400
'0:01.924',15.375
'0:01.928',15.425
'0:01.932',15.425
'0:01.936',15.400
'0:01.940',15.425
'0:01.944',15.400
'0:01.948',15.433
'0:01.952',15.425
'0:01.956',15.433
'0:01.960',15.433
'0:01.964',15.450
'0:01.968',15.458
'0:01.972',15.433
'0:01.976',15.400
'0:01.980',15.392
'0:01.984',15.367
'0:01.988',15.475
'0:01.992',15.558
'0:01.996',15.633
'0:02.000',15.725
'0:02.004',15.817
'0:02.008',15.817
'0:02.012',15.900
'0:02.016',16.017
'0:02.020',16.192
'0:02.024',16.317
'0:02.028',16.317
'0:02.032',16.108
'0:02.036',15.767
'0:02.040',15.400
'0:02.044',15.150
'0:02.048',15.092
'0:02.052',15.175
'0:02.056',15.317
'0:02.060',15.458
'0:02.064',15.525
'0:02.068',15.592
'0:02.072',15.600
'0:02.076',15.617
'0:02.080',15.592
'0:02.084',15.600
'0:02.088',15.600
'0:02.092',15.600
'0:02.096',15.592
'0:02.100',15.600
'0:02.104',15.617
'0:02.108',15.600
'0:02.112',15.600
'0:02.116',15.617
'0:02.120',15.617
'0:02.124',15.617
'0:02.128',15.617
'0:02.132',15.617
'0:02.136',15.617
'0:02.140',15.617
'0:02.144',15.600
'0:02.148',15.617
'0:02.152',15.558
'0:02.156',15.617
'0:02.160',15.600
'0:02.164',15.617
'0:02.168',15.617
'0:02.172',15.592
'0:02.176',15.625
'0:02.180',15.633
'0:02.184',15.633
'0:02.188',15.625
'0:02.192',15.617
'0:02.196',15.617
'0:02.200',15.617
'0:02.204',15.625
'0:02.208',15.617
'0:02.212',15.617
'0:02.216',15.633
'0:02.220',15.625
'0:02.224',15.617
'0:02.228',15.625
'0:02.232',15.633
'0:02.236',15.633
'0:02.240',15.625
'0:02.244',15.633
'0:02.248',15.642
'0:02.252',15.667
'0:02.256',15.675
'0:02.260',15.667
'0:02.264',15.700
'0:02.268',15.692
'0:02.272',15.708
'0:02.276',15.742
'0:02.280',15.725
'0:02.284',15.767
'0:02.288',15.775
'0:02.292',15.792
'0:02.296',15.817
'0:02.300',15.833
'0:02.304',15.817
'0:02.308',15.842
'0:02.312',15.850
'0:02.316',15.850
'0:02.320',15.900
'0:02.324',15.850
'0:02.328',15.817
'0:02.332',15.792
'0:02.336',15.775
'0:02.340',15.692
'0:02.344',15.700
'0:02.348',15.667
'0:02.352',15.625
'0:02.356',15.617
'0:02.360',15.558
'0:02.364',15.558
'0:02.368',15.542
'0:02.372',15.517
'0:02.376',15.500
'0:02.380',15.475
'0:02.384',15.475
'0:02.388',15.475
'0:02.392',15.500
'0:02.396',15.458
'0:02.400',15.467
'0:02.404',15.475
'0:02.408',15.500
'0:02.412',15.467
'0:02.416',15.458
'0:02.420',15.475
'0:02.424',15.458
'0:02.428',15.467
'0:02.432',15.467
'0:02.436',15.458
'0:02.440',15.500
'0:02.444',15.475
'0:02.448',15.458
'0:02.452',15.475
'0:02.456',15.467
'0:02.460',15.467
'0:02.464',15.458
'0:02.468',15.475
'0:02.472',15.500
'0:02.476',15.475
'0:02.480',15.458
'0:02.484',15.500
'0:02.488',15.500
'0:02.492',15.475
'0:02.496',15.475
'0:02.500',15.500
'0:02.504',15.500
'0:02.508',15.433
'0:02.512',15.467
'0:02.516',15.475
'0:02.520',15.500
'0:02.524',15.475
'0:02.528',15.450
'0:02.532',15.475
'0:02.536',15.500
'0:02.540',15.500
'0:02.544',15.458
'0:02.548',15.458
'0:02.552',15.500
'0:02.556',15.458
'0:02.560',15.450
'0:02.564',15.450
'0:02.568',15.450
'0:02.572',15.458
'0:02.576',15.458
'0:02.580',15.458
'0:02.584',15.458
'0:02.588',15.458
'0:02.592',15.458
'0:02.596',15.458
'0:02.600',15.458
'0:02.604',15.458
'0:02.608',15.450
'0:02.612',15.458
'0:02.616',15.433
'0:02.620',15.458
'0:02.624',15.458
'0:02.628',15.458
'0:02.632',15.450
'0:02.636',15.458
'0:02.640',15.458
'0:02.644',15.458
'0:02.648',15.458
'0:02.652',15.458
'0:02.656',15.450
'0:02.660',15.458
'0:02.664',15.450
'0:02.668',15.433
'0:02.672',15.458
'0:02.676',15.400
'0:02.680',15.458
'0:02.684',15.458
'0:02.688',15.458
'0:02.692',15.458
'0:02.696',15.400
'0:02.700',15.458
'0:02.704',15.433
'0:02.708',15.458
'0:02.712',15.450
'0:02.716',15.450
'0:02.720',15.458
'0:02.724',15.458
'0:02.728',15.433
'0:02.732',15.450
'0:02.736',15.450
'0:02.740',15.458
'0:02.744',15.458
'0:02.748',15.450
'0:02.752',15.458
'0:02.756',15.450
'0:02.760',15.458
'0:02.764',15.458
'0:02.768',15.458
'0:02.772',15.458
'0:02.776',15.458
'0:02.780',15.458
'0:02.784',15.458
'0:02.788',15.458
'0:02.792',15.458
'0:02.796',15.458
'0:02.800',15.467
'0:02.804',15.433
'0:02.808',15.458
'0:02.812',15.467
'0:02.816',15.458
'0:02.820',15.458
'0:02.824',15.458
'0:02.828',15.475
'0:02.832',15.475
'0:02.836',15.458
'0:02.840',15.458
'0:02.844',15.475
'0:02.848',15.458
'0:02.852',15.475
'0:02.856',15.500
'0:02.860',15.458
'0:02.864',15.400
'0:02.868',15.458
'0:02.872',15.458
'0:02.876',15.458
'0:02.880',15.458
'0:02.884',15.450
'0:02.888',15.500
'0:02.892',15.467
'0:02.896',15.475
'0:02.900',15.500
'0:02.904',15.500
'0:02.908',15.475
'0:02.912',15.517
'0:02.916',15.500
'0:02.920',15.500
'0:02.924',15.533
'0:02.928',15.525
'0:02.932',15.517
'0:02.936',15.517
'0:02.940',15.467
'0:02.944',15.517
'0:02.948',15.517
'0:02.952',15.517
'0:02.956',15.475
'0:02.960',15.467
'0:02.964',15.475
'0:02.968',15.458
'0:02.972',15.458
'0:02.976',15.458
'0:02.980',15.450
'0:02.984',15.500
'0:02.988',15.475
'0:02.992',15.467
'0:02.996',15.475
'0:03.000',15.475
'0:03.004',15.458
'0:03.008',15.458
'0:03.012',15.475
'0:03.016',15.500
'0:03.020',15.475
'0:03.024',15.475
'0:03.028',15.475
'0:03.032',15.458
'0:03.036',15.500
'0:03.040',15.475
'0:03.044',15.475
'0:03.048',15.458
'0:03.052',15.400
'0:03.056',15.450
'0:03.060',15.517
'0:03.064',15.600
'0:03.068',15.692
'0:03.072',15.775
'0:03.076',15.842
'0:03.080',15.908
'0:03.084',15.975
'0:03.088',16.108
'0:03.092',16.275
'0:03.096',16.417
'0:03.100',16.383
'0:03.104',16.175
'0:03.108',15.817
'0:03.112',15.425
'0:03.116',15.175
'0:03.120',15.142
'0:03.124',15.283
'0:03.128',15.400
'0:03.132',15.542
'0:03.136',15.592
'0:03.140',15.633
'0:03.144',15.633
'0:03.148',15.633
'0:03.152',15.625
'0:03.156',15.633
'0:03.160',15.633
'0:03.164',15.633
'0:03.168',15.625
'0:03.172',15.633
'0:03.176',15.633
'0:03.180',15.633
'0:03.184',15.633
'0:03.188',15.633
'0:03.192',15.633
'0:03.196',15.633
'0:03.200',15.600
'0:03.204',15.633
'0:03.208',15.633
'0:03.212',15.642
'0:03.216',15.642
'0:03.220',15.617
'0:03.224',15.633
'0:03.228',15.633
'0:03.232',15.667
'0:03.236',15.633
'0:03.240',15.633
'0:03.244',15.667
'0:03.248',15.642
'0:03.252',15.633
'0:03.256',15.633
'0:03.260',15.633
'0:03.264',15.633
'0:03.268',15.633
'0:03.272',15.642
'0:03.276',15.633
'0:03.280',15.633
'0:03.284',15.633
'0:03.288',15.633
'0:03.292',15.633
'0:03.296',15.633
'0:03.300',15.633
'0:03.304',15.667
'0:03.308',15.667
'0:03.312',15.667
'0:03.316',15.667
'0:03.320',15.700
'0:03.324',15.692
'0:03.328',15.667
'0:03.332',15.700
'0:03.336',15.708
'0:03.340',15.742
'0:03.344',15.742
'0:03.348',15.767
'0:03.352',15.767
'0:03.356',15.817
'0:03.360',15.792
'0:03.364',15.833
'0:03.368',15.867
'0:03.372',15.867
'0:03.376',15.875
'0:03.380',15.900
'0:03.384',15.908
'0:03.388',15.942
'0:03.392',15.875
'0:03.396',15.867
'0:03.400',15.842
'0:03.404',15.833
'0:03.408',15.833
'0:03.412',15.767
'0:03.416',15.708
'0:03.420',15.692
'0:03.424',15.642
'0:03.428',15.617
'0:03.432',15.600
'0:03.436',15.575
'0:03.440',15.558
'0:03.444',15.533
'0:03.448',15.517
'0:03.452',15.517
'0:03.456',15.517
'0:03.460',15.517
'0:03.464',15.517
'0:03.468',15.475
'0:03.472',15.467
'0:03.476',15.500
'0:03.480',15.500
'0:03.484',15.458
'0:03.488',15.458
'0:03.492',15.467
'0:03.496',15.458
'0:03.500',15.467
'0:03.504',15.467
'0:03.508',15.475
'0:03.512',15.458
'0:03.516',15.450
'0:03.520',15.467
'0:03.524',15.467
'0:03.528',15.500
'0:03.532',15.467
'0:03.536',15.475
'0:03.540',15.475
'0:03.544',15.467
'0:03.548',15.475
'0:03.552',15.458
'0:03.556',15.433
'0:03.560',15.500
'0:03.564',15.500
'0:03.568',15.475
'0:03.572',15.500
'0:03.576',15.458
'0:03.580',15.475
'0:03.584',15.467
'0:03.588',15.475
'0:03.592',15.500
'0:03.596',15.475
'0:03.600',15.467
'0:03.604',15.475
'0:03.608',15.475
'0:03.612',15.467
'0:03.616',15.458
'0:03.620',15.458
'0:03.624',15.458
'0:03.628',15.458
'0:03.632',15.458
'0:03.636',15.458
'0:03.640',15.458
'0:03.644',15.433
'0:03.648',15.458
'0:03.652',15.433
'0:03.656',15.433
'0:03.660',15.433
'0:03.664',15.425
'0:03.668',15.433
'0:03.672',15.433
'0:03.676',15.433
'0:03.680',15.433
'0:03.684',15.433
'0:03.688',15.433
'0:03.692',15.433
'0:03.696',15.433
'0:03.700',15.433
'0:03.704',15.433
'0:03.708',15.433
'0:03.712',15.433
'0:03.716',15.433
'0:03.720',15.433
'0:03.724',15.425
'0:03.728',15.425
'0:03.732',15.433
'0:03.736',15.433
'0:03.740',15.425
'0:03.744',15.375
'0:03.748',15.433
'0:03.752',15.400
'0:03.756',15.400
'0:03.760',15.400
'0:03.764',15.425
'0:03.768',15.400
'0:03.772',15.400
'0:03.776',15.433
'0:03.780',15.433
'0:03.784',15.400
'0:03.788',15.400
'0:03.792',15.400
'0:03.796',15.400
'0:03.800',15.425
'0:03.804',15.450
'0:03.808',15.450
'0:03.812',15.433
'0:03.816',15.433
'0:03.820',15.433
'0:03.824',15.425
'0:03.828',15.433
'0:03.832',15.433
'0:03.836',15.425
'0:03.840',15.425
'0:03.844',15.433
'0:03.848',15.400
'0:03.852',15.400
'0:03.856',15.433
'0:03.860',15.433
'0:03.864',15.433
'0:03.868',15.425
'0:03.872',15.433
'0:03.876',15.400
'0:03.880',15.400
'0:03.884',15.425
'0:03.888',15.425
'0:03.892',15.433
'0:03.896',15.433
'0:03.900',15.433
'0:03.904',15.433
'0:03.908',15.433
'0:03.912',15.400
'0:03.916',15.433
'0:03.920',15.433
'0:03.924',15.433
'0:03.928',15.425
'0:03.932',15.392
'0:03.936',15.425
'0:03.940',15.433
'0:03.944',15.433
'0:03.948',15.433
'0:03.952',15.425
'0:03.956',15.450
'0:03.960',15.433
'0:03.964',15.433
'0:03.968',15.450
'0:03.972',15.433
'0:03.976',15.458
'0:03.980',15.450
'0:03.984',15.458
'0:03.988',15.433
'0:03.992',15.458
'0:03.996',15.458
'0:04.000',15.467
'0:04.004',15.475
'0:04.008',15.500
'0:04.012',15.500
'0:04.016',15.450
'0:04.020',15.433
'0:04.024',15.458
'0:04.028',15.458
'0:04.032',15.467
'0:04.036',15.458
'0:04.040',15.433
'0:04.044',15.433
'0:04.048',15.400
'0:04.052',15.400
'0:04.056',15.400
'0:04.060',15.425
'0:04.064',15.433
'0:04.068',15.433
'0:04.072',15.450
'0:04.076',15.433
'0:04.080',15.375
'0:04.084',15.433
'0:04.088',15.433
'0:04.092',15.433
'0:04.096',15.425
'0:04.100',15.375
'0:04.104',15.433
'0:04.108',15.433
'0:04.112',15.425
'0:04.116',15.433
'0:04.120',15.433
'0:04.124',15.433
'0:04.128',15.400
'0:04.132',15.400
'0:04.136',15.400
'0:04.140',15.458
'0:04.144',15.542
'0:04.148',15.642
'0:04.152',15.708
'0:04.156',15.792
'0:04.160',15.833
'0:04.164',15.942
'0:04.168',16.075
'0:04.172',16.275
'0:04.176',16.417
'0:04.180',16.383
'0:04.184',16.217
'0:04.188',15.867
'0:04.192',15.458
'0:04.196',15.175
'0:04.200',15.092
'0:04.204',15.175
'0:04.208',15.300
'0:04.212',15.433
'0:04.216',15.500
'0:04.220',15.558
'0:04.224',15.600
'0:04.228',15.617
'0:04.232',15.617
'0:04.236',15.617
'0:04.240',15.617
'0:04.244',15.592
'0:04.248',15.600
'0:04.252',15.592
'0:04.256',15.592
'0:04.260',15.600
'0:04.264',15.600
'0:04.268',15.575
'0:04.272',15.600
'0:04.276',15.600
'0:04.280',15.600
'0:04.284',15.600
'0:04.288',15.575
'0:04.292',15.600
'0:04.296',15.600
'0:04.300',15.600
'0:04.304',15.592
'0:04.308',15.600
'0:04.312',15.617
'0:04.316',15.617
'0:04.320',15.592
'0:04.324',15.617
'0:04.328',15.600
'0:04.332',15.600
'0:04.336',15.575
'0:04.340',15.575
'0:04.344',15.558
'0:04.348',15.592
'0:04.352',15.592
'0:04.356',15.600
'0:04.360',15.600
'0:04.364',15.600
'0:04.368',15.617
'0:04.372',15.617
'0:04.376',15.600
'0:04.380',15.592
'0:04.384',15.575
'0:04.388',15.617
'0:04.392',15.617
'0:04.396',15.625
'0:04.400',15.617
'0:04.404',15.617
'0:04.408',15.625
'0:04.412',15.633
'0:04.416',15.633
'0:04.420',15.667
'0:04.424',15.667
'0:04.428',15.667
'0:04.432',15.692
'0:04.436',15.667
'0:04.440',15.708
'0:04.444',15.725
'0:04.448',15.750
'0:04.452',15.767
'0:04.456',15.817
'0:04.460',15.792
'0:04.464',15.792
'0:04.468',15.792
'0:04.472',15.800
'0:04.476',15.817
'0:04.480',15.775
'0:04.484',15.767
'0:04.488',15.708
'0:04.492',15.692
'0:04.496',15.617
'0:04.500',15.617
'0:04.504',15.600
'0:04.508',15.558
'0:04.512',15.542
'0:04.516',15.533
'0:04.520',15.517
'0:04.524',15.500
'0:04.528',15.467
'0:04.532',15.458
'0:04.536',15.450
'0:04.540',15.433
'0:04.544',15.400
'0:04.548',15.400
'0:04.552',15.400
'0:04.556',15.433
'0:04.560',15.425
'0:04.564',15.433
'0:04.568',15.433
'0:04.572',15.433
'0:04.576',15.400
'0:04.580',15.400
'0:04.584',15.400
'0:04.588',15.400
'0:04.592',15.400
'0:04.596',15.433
'0:04.600',15.433
'0:04.604',15.392
'0:04.608',15.400
'0:04.612',15.400
'0:04.616',15.425
'0:04.620',15.433
'0:04.624',15.375
'0:04.628',15.433
'0:04.632',15.433
'0:04.636',15.450
'0:04.640',15.450
'0:04.644',15.433
'0:04.648',15.450
'0:04.652',15.450
'0:04.656',15.450
'0:04.660',15.458
'0:04.664',15.425
'0:04.668',15.433
'0:04.672',15.433
'0:04.676',15.433
'0:04.680',15.400
'0:04.684',15.400
'0:04.688',15.400
'0:04.692',15.400
'0:04.696',15.400
'0:04.700',15.400
'0:04.704',15.425
'0:04.708',15.425
'0:04.712',15.400
'0:04.716',15.433
'0:04.720',15.425
'0:04.724',15.400
'0:04.728',15.392
'0:04.732',15.358
'0:04.736',15.375
'0:04.740',15.375
'0:04.744',15.400
'0:04.748',15.400
'0:04.752',15.392
'0:04.756',15.400
'0:04.760',15.392
'0:04.764',15.375
'0:04.768',15.375
'0:04.772',15.392
'0:04.776',15.392
'0:04.780',15.392
'0:04.784',15.375
'0:04.788',15.375
'0:04.792',15.325
'0:04.796',15.375
'0:04.800',15.375
'0:04.804',15.375
'0:04.808',15.375
'0:04.812',15.358
'0:04.816',15.367
'0:04.820',15.375
'0:04.824',15.367
'0:04.828',15.392
'0:04.832',15.367
'0:04.836',15.375
'0:04.840',15.392
'0:04.844',15.392
'0:04.848',15.375
'0:04.852',15.392
'0:04.856',15.392
'0:04.860',15.375
'0:04.864',15.367
'0:04.868',15.375
'0:04.872',15.392
'0:04.876',15.392
'0:04.880',15.367
'0:04.884',15.375
'0:04.888',15.392
'0:04.892',15.392
'0:04.896',15.375
'0:04.900',15.375
'0:04.904',15.392
'0:04.908',15.392
'0:04.912',15.375
'0:04.916',15.375
'0:04.920',15.392
'0:04.924',15.392
'0:04.928',15.375
'0:04.932',15.375
'0:04.936',15.392
'0:04.940',15.400
'0:04.944',15.375
'0:04.948',15.375
'0:04.952',15.392
'0:04.956',15.375
'0:04.960',15.358
'0:04.964',15.375
'0:04.968',15.392
'0:04.972',15.375
'0:04.976',15.367
'0:04.980',15.358
'0:04.984',15.392
'0:04.988',15.375
'0:04.992',15.375
'0:04.996',15.375
'0:05.000',15.392
'0:05.004',15.392
'0:05.008',15.400
'0:05.012',15.375
'0:05.016',15.392
'0:05.020',15.392
'0:05.024',15.375
'0:05.028',15.375
'0:05.032',15.400
'0:05.036',15.400
'0:05.040',15.400
'0:05.044',15.375
'0:05.048',15.400
'0:05.052',15.425
'0:05.056',15.433
'0:05.060',15.458
'0:05.064',15.458
'0:05.068',15.433
