'Elapsed time','D3'
'0:00.676',-3.800
'0:00.680',-3.800
'0:00.684',-3.800
'0:00.688',-3.810
'0:00.692',-3.800
'0:00.696',-3.795
'0:00.700',-3.795
'0:00.704',-3.800
'0:00.708',-3.800
'0:00.712',-3.800
'0:00.716',-3.800
'0:00.720',-3.795
'0:00.724',-3.795
'0:00.728',-3.795
'0:00.732',-3.785
'0:00.736',-3.795
'0:00.740',-3.800
'0:00.744',-3.815
'0:00.748',-3.795
'0:00.752',-3.790
'0:00.756',-3.785
'0:00.760',-3.795
'0:00.764',-3.800
'0:00.768',-3.800
'0:00.772',-3.800
'0:00.776',-3.795
'0:00.780',-3.800
'0:00.784',-3.800
'0:00.788',-3.795
'0:00.792',-3.785
'0:00.796',-3.795
'0:00.800',-3.790
'0:00.804',-3.785
'0:00.808',-3.795
'0:00.812',-3.795
'0:00.816',-3.805
'0:00.820',-3.805
'0:00.824',-3.800
'0:00.828',-3.790
'0:00.832',-3.795
'0:00.836',-3.800
'0:00.840',-3.795
'0:00.844',-3.800
'0:00.848',-3.800
'0:00.852',-3.795
'0:00.856',-3.795
'0:00.860',-3.795
'0:00.864',-3.795
'0:00.868',-3.795
'0:00.872',-3.785
'0:00.876',-3.795
'0:00.880',-3.795
'0:00.884',-3.785
'0:00.888',-3.750
'0:00.892',-3.750
'0:00.896',-3.735
'0:00.900',-3.740
'0:00.904',-3.725
'0:00.908',-3.735
'0:00.912',-3.745
'0:00.916',-3.745
'0:00.920',-3.730
'0:00.924',-3.705
'0:00.928',-3.680
'0:00.932',-3.680
'0:00.936',-3.685
'0:00.940',-3.695
'0:00.944',-3.690
'0:00.948',-3.695
'0:00.952',-3.695
'0:00.956',-3.705
'0:00.960',-3.710
'0:00.964',-3.720
'0:00.968',-3.745
'0:00.972',-3.785
'0:00.976',-3.810
'0:00.980',-3.820
'0:00.984',-3.810
'0:00.988',-3.820
'0:00.992',-3.820
'0:00.996',-3.830
'0:01.000',-3.825
'0:01.004',-3.825
'0:01.008',-3.835
'0:01.012',-3.830
'0:01.016',-3.835
'0:01.020',-3.835
'0:01.024',-3.835
'0:01.028',-3.840
'0:01.032',-3.840
'0:01.036',-3.840
'0:01.040',-3.835
'0:01.044',-3.840
'0:01.048',-3.840
'0:01.052',-3.840
'0:01.056',-3.840
'0:01.060',-3.835
'0:01.064',-3.835
'0:01.068',-3.835
'0:01.072',-3.835
'0:01.076',-3.815
'0:01.080',-3.770
'0:01.084',-3.740
'0:01.088',-3.750
'0:01.092',-3.735
'0:01.096',-3.715
'0:01.100',-3.750
'0:01.104',-3.850
'0:01.108',-3.950
'0:01.112',-3.980
'0:01.116',-4.015
'0:01.120',-4.105
'0:01.124',-4.255
'0:01.128',-4.250
'0:01.132',-4.065
'0:01.136',-3.975
'0:01.140',-3.990
'0:01.144',-4.050
'0:01.148',-4.120
'0:01.152',-4.170
'0:01.156',-4.215
'0:01.160',-4.245
'0:01.164',-4.195
'0:01.168',-4.090
'0:01.172',-4.000
'0:01.176',-3.940
'0:01.180',-3.875
'0:01.184',-3.825
'0:01.188',-3.795
'0:01.192',-3.800
'0:01.196',-3.800
'0:01.200',-3.795
'0:01.204',-3.800
'0:01.208',-3.790
'0:01.212',-3.785
'0:01.216',-3.785
'0:01.220',-3.780
'0:01.224',-3.780
'0:01.228',-3.770
'0:01.232',-3.775
'0:01.236',-3.765
'0:01.240',-3.770
'0:01.244',-3.765
'0:01.248',-3.765
'0:01.252',-3.775
'0:01.256',-3.765
'0:01.260',-3.770
'0:01.264',-3.760
'0:01.268',-3.760
'0:01.272',-3.760
'0:01.276',-3.755
'0:01.280',-3.760
'0:01.284',-3.750
'0:01.288',-3.745
'0:01.292',-3.750
'0:01.296',-3.745
'0:01.300',-3.750
'0:01.304',-3.745
'0:01.308',-3.750
'0:01.312',-3.745
'0:01.316',-3.745
'0:01.320',-3.745
'0:01.324',-3.735
'0:01.328',-3.730
'0:01.332',-3.735
'0:01.336',-3.735
'0:01.340',-3.735
'0:01.344',-3.725
'0:01.348',-3.735
'0:01.352',-3.725
'0:01.356',-3.720
'0:01.360',-3.720
'0:01.364',-3.720
'0:01.368',-3.715
'0:01.372',-3.710
'0:01.376',-3.710
'0:01.380',-3.700
'0:01.384',-3.705
'0:01.388',-3.700
'0:01.392',-3.685
'0:01.396',-3.690
'0:01.400',-3.685
'0:01.404',-3.685
'0:01.408',-3.675
'0:01.412',-3.670
'0:01.416',-3.660
'0:01.420',-3.660
'0:01.424',-3.655
'0:01.428',-3.655
'0:01.432',-3.650
'0:01.436',-3.640
'0:01.440',-3.635
'0:01.444',-3.635
'0:01.448',-3.630
'0:01.452',-3.620
'0:01.456',-3.630
'0:01.460',-3.625
'0:01.464',-3.635
'0:01.468',-3.635
'0:01.472',-3.635
'0:01.476',-3.650
'0:01.480',-3.660
'0:01.484',-3.680
'0:01.488',-3.680
'0:01.492',-3.695
'0:01.496',-3.705
'0:01.500',-3.710
'0:01.504',-3.725
'0:01.508',-3.720
'0:01.512',-3.730
'0:01.516',-3.725
'0:01.520',-3.735
'0:01.524',-3.735
'0:01.528',-3.735
'0:01.532',-3.735
'0:01.536',-3.745
'0:01.540',-3.745
'0:01.544',-3.745
'0:01.548',-3.735
'0:01.552',-3.745
'0:01.556',-3.740
'0:01.560',-3.750
'0:01.564',-3.735
'0:01.568',-3.740
'0:01.572',-3.735
'0:01.576',-3.735
'0:01.580',-3.735
'0:01.584',-3.730
'0:01.588',-3.735
'0:01.592',-3.730
'0:01.596',-3.735
'0:01.600',-3.735
'0:01.604',-3.735
'0:01.608',-3.735
'0:01.612',-3.725
'0:01.616',-3.735
'0:01.620',-3.730
'0:01.624',-3.730
'0:01.628',-3.730
'0:01.632',-3.725
'0:01.636',-3.735
'0:01.640',-3.725
'0:01.644',-3.730
'0:01.648',-3.720
'0:01.652',-3.725
'0:01.656',-3.730
'0:01.660',-3.725
'0:01.664',-3.735
'0:01.668',-3.725
'0:01.672',-3.725
'0:01.676',-3.720
'0:01.680',-3.720
'0:01.684',-3.720
'0:01.688',-3.715
'0:01.692',-3.725
'0:01.696',-3.720
'0:01.700',-3.725
'0:01.704',-3.720
'0:01.708',-3.725
'0:01.712',-3.725
'0:01.716',-3.720
'0:01.720',-3.725
'0:01.724',-3.730
'0:01.728',-3.730
'0:01.732',-3.735
'0:01.736',-3.730
'0:01.740',-3.735
'0:01.744',-3.730
'0:01.748',-3.735
'0:01.752',-3.735
'0:01.756',-3.735
'0:01.760',-3.735
'0:01.764',-3.730
'0:01.768',-3.735
'0:01.772',-3.740
'0:01.776',-3.735
'0:01.780',-3.745
'0:01.784',-3.720
'0:01.788',-3.735
'0:01.792',-3.735
'0:01.796',-3.735
'0:01.800',-3.735
'0:01.804',-3.735
'0:01.808',-3.735
'0:01.812',-3.730
'0:01.816',-3.735
'0:01.820',-3.735
'0:01.824',-3.735
'0:01.828',-3.735
'0:01.832',-3.730
'0:01.836',-3.730
'0:01.840',-3.730
'0:01.844',-3.730
'0:01.848',-3.730
'0:01.852',-3.730
'0:01.856',-3.735
'0:01.860',-3.735
'0:01.864',-3.735
'0:01.868',-3.735
'0:01.872',-3.730
'0:01.876',-3.735
'0:01.880',-3.730
'0:01.884',-3.735
'0:01.888',-3.725
'0:01.892',-3.725
'0:01.896',-3.730
'0:01.900',-3.725
'0:01.904',-3.730
'0:01.908',-3.725
'0:01.912',-3.720
'0:01.916',-3.715
'0:01.920',-3.710
'0:01.924',-3.720
'0:01.928',-3.715
'0:01.932',-3.720
'0:01.936',-3.720
'0:01.940',-3.720
'0:01.944',-3.720
'0:01.948',-3.720
'0:01.952',-3.720
'0:01.956',-3.710
'0:01.960',-3.715
'0:01.964',-3.720
'0:01.968',-3.720
'0:01.972',-3.725
'0:01.976',-3.720
'0:01.980',-3.720
'0:01.984',-3.725
'0:01.988',-3.715
'0:01.992',-3.725
'0:01.996',-3.720
'0:02.000',-3.720
'0:02.004',-3.710
'0:02.008',-3.715
'0:02.012',-3.720
'0:02.016',-3.720
'0:02.020',-3.725
'0:02.024',-3.720
'0:02.028',-3.725
'0:02.032',-3.725
'0:02.036',-3.720
'0:02.040',-3.715
'0:02.044',-3.715
'0:02.048',-3.720
'0:02.052',-3.715
'0:02.056',-3.710
'0:02.060',-3.720
'0:02.064',-3.710
'0:02.068',-3.710
'0:02.072',-3.715
'0:02.076',-3.715
'0:02.080',-3.725
'0:02.084',-3.720
'0:02.088',-3.725
'0:02.092',-3.720
'0:02.096',-3.720
'0:02.100',-3.715
'0:02.104',-3.700
'0:02.108',-3.690
'0:02.112',-3.680
'0:02.116',-3.675
'0:02.120',-3.665
'0:02.124',-3.660
'0:02.128',-3.670
'0:02.132',-3.675
'0:02.136',-3.680
'0:02.140',-3.665
'0:02.144',-3.645
'0:02.148',-3.630
'0:02.152',-3.615
'0:02.156',-3.630
'0:02.160',-3.630
'0:02.164',-3.640
'0:02.168',-3.640
'0:02.172',-3.650
'0:02.176',-3.655
'0:02.180',-3.660
'0:02.184',-3.675
'0:02.188',-3.690
'0:02.192',-3.725
'0:02.196',-3.740
'0:02.200',-3.740
'0:02.204',-3.750
'0:02.208',-3.740
'0:02.212',-3.760
'0:02.216',-3.770
'0:02.220',-3.770
'0:02.224',-3.760
'0:02.228',-3.770
'0:02.232',-3.775
'0:02.236',-3.775
'0:02.240',-3.775
'0:02.244',-3.775
'0:02.248',-3.775
'0:02.252',-3.785
'0:02.256',-3.775
'0:02.260',-3.785
'0:02.264',-3.775
'0:02.268',-3.785
'0:02.272',-3.785
'0:02.276',-3.780
'0:02.280',-3.780
'0:02.284',-3.775
'0:02.288',-3.775
'0:02.292',-3.775
'0:02.296',-3.760
'0:02.300',-3.720
'0:02.304',-3.665
'0:02.308',-3.695
'0:02.312',-3.685
'0:02.316',-3.660
'0:02.320',-3.675
'0:02.324',-3.760
'0:02.328',-3.885
'0:02.332',-3.955
'0:02.336',-4.005
'0:02.340',-4.080
'0:02.344',-4.190
'0:02.348',-4.270
'0:02.352',-4.145
'0:02.356',-3.980
'0:02.360',-3.965
'0:02.364',-3.995
'0:02.368',-4.065
'0:02.372',-4.105
'0:02.376',-4.150
'0:02.380',-4.195
'0:02.384',-4.165
'0:02.388',-4.085
'0:02.392',-3.985
'0:02.396',-3.900
'0:02.400',-3.845
'0:02.404',-3.785
'0:02.408',-3.770
'0:02.412',-3.760
'0:02.416',-3.755
'0:02.420',-3.755
'0:02.424',-3.750
'0:02.428',-3.745
'0:02.432',-3.740
'0:02.436',-3.740
'0:02.440',-3.735
'0:02.444',-3.720
'0:02.448',-3.735
'0:02.452',-3.735
'0:02.456',-3.735
'0:02.460',-3.735
'0:02.464',-3.720
'0:02.468',-3.730
'0:02.472',-3.720
'0:02.476',-3.725
'0:02.480',-3.715
'0:02.484',-3.720
'0:02.488',-3.720
'0:02.492',-3.715
'0:02.496',-3.720
'0:02.500',-3.715
'0:02.504',-3.720
'0:02.508',-3.715
'0:02.512',-3.710
'0:02.516',-3.715
'0:02.520',-3.710
'0:02.524',-3.710
'0:02.528',-3.710
'0:02.532',-3.715
'0:02.536',-3.715
'0:02.540',-3.705
'0:02.544',-3.715
'0:02.548',-3.710
'0:02.552',-3.710
'0:02.556',-3.710
'0:02.560',-3.705
'0:02.564',-3.705
'0:02.568',-3.705
'0:02.572',-3.705
'0:02.576',-3.705
'0:02.580',-3.700
'0:02.584',-3.695
'0:02.588',-3.695
'0:02.592',-3.690
'0:02.596',-3.685
'0:02.600',-3.685
'0:02.604',-3.680
'0:02.608',-3.680
'0:02.612',-3.670
'0:02.616',-3.660
'0:02.620',-3.655
'0:02.624',-3.650
'0:02.628',-3.655
'0:02.632',-3.645
'0:02.636',-3.645
'0:02.640',-3.635
'0:02.644',-3.630
'0:02.648',-3.615
'0:02.652',-3.615
'0:02.656',-3.610
'0:02.660',-3.600
'0:02.664',-3.595
'0:02.668',-3.595
'0:02.672',-3.595
'0:02.676',-3.595
'0:02.680',-3.600
'0:02.684',-3.595
'0:02.688',-3.605
'0:02.692',-3.615
'0:02.696',-3.630
'0:02.700',-3.635
'0:02.704',-3.645
'0:02.708',-3.660
'0:02.712',-3.670
'0:02.716',-3.680
'0:02.720',-3.685
'0:02.724',-3.695
'0:02.728',-3.700
'0:02.732',-3.695
'0:02.736',-3.710
'0:02.740',-3.710
'0:02.744',-3.710
'0:02.748',-3.710
'0:02.752',-3.710
'0:02.756',-3.720
'0:02.760',-3.715
'0:02.764',-3.720
'0:02.768',-3.720
'0:02.772',-3.720
'0:02.776',-3.720
'0:02.780',-3.720
'0:02.784',-3.725
'0:02.788',-3.720
'0:02.792',-3.720
'0:02.796',-3.720
'0:02.800',-3.715
'0:02.804',-3.720
'0:02.808',-3.715
'0:02.812',-3.715
'0:02.816',-3.710
'0:02.820',-3.705
'0:02.824',-3.710
'0:02.828',-3.710
'0:02.832',-3.715
'0:02.836',-3.710
'0:02.840',-3.710
'0:02.844',-3.710
'0:02.848',-3.705
'0:02.852',-3.705
'0:02.856',-3.700
'0:02.860',-3.705
'0:02.864',-3.695
'0:02.868',-3.690
'0:02.872',-3.700
'0:02.876',-3.695
'0:02.880',-3.705
'0:02.884',-3.695
'0:02.888',-3.700
'0:02.892',-3.705
'0:02.896',-3.700
'0:02.900',-3.705
'0:02.904',-3.705
'0:02.908',-3.705
'0:02.912',-3.710
'0:02.916',-3.710
'0:02.920',-3.715
'0:02.924',-3.710
'0:02.928',-3.720
'0:02.932',-3.720
'0:02.936',-3.720
'0:02.940',-3.715
'0:02.944',-3.720
'0:02.948',-3.720
'0:02.952',-3.720
'0:02.956',-3.725
'0:02.960',-3.725
'0:02.964',-3.720
'0:02.968',-3.725
'0:02.972',-3.715
'0:02.976',-3.725
'0:02.980',-3.725
'0:02.984',-3.730
'0:02.988',-3.730
'0:02.992',-3.730
'0:02.996',-3.735
'0:03.000',-3.725
'0:03.004',-3.735
'0:03.008',-3.730
'0:03.012',-3.730
'0:03.016',-3.735
'0:03.020',-3.730
'0:03.024',-3.735
'0:03.028',-3.730
'0:03.032',-3.725
'0:03.036',-3.725
'0:03.040',-3.730
'0:03.044',-3.725
'0:03.048',-3.720
'0:03.052',-3.725
'0:03.056',-3.715
'0:03.060',-3.720
'0:03.064',-3.720
'0:03.068',-3.720
'0:03.072',-3.720
'0:03.076',-3.720
'0:03.080',-3.725
'0:03.084',-3.720
'0:03.088',-3.710
'0:03.092',-3.720
'0:03.096',-3.715
'0:03.100',-3.725
'0:03.104',-3.710
'0:03.108',-3.720
'0:03.112',-3.720
'0:03.116',-3.715
'0:03.120',-3.715
'0:03.124',-3.715
'0:03.128',-3.710
'0:03.132',-3.715
'0:03.136',-3.710
'0:03.140',-3.715
'0:03.144',-3.710
'0:03.148',-3.715
'0:03.152',-3.710
'0:03.156',-3.715
'0:03.160',-3.715
'0:03.164',-3.710
'0:03.168',-3.715
'0:03.172',-3.710
'0:03.176',-3.715
'0:03.180',-3.710
'0:03.184',-3.715
'0:03.188',-3.715
'0:03.192',-3.710
'0:03.196',-3.720
'0:03.200',-3.710
'0:03.204',-3.710
'0:03.208',-3.710
'0:03.212',-3.710
'0:03.216',-3.710
'0:03.220',-3.705
'0:03.224',-3.710
'0:03.228',-3.710
'0:03.232',-3.705
'0:03.236',-3.705
'0:03.240',-3.705
'0:03.244',-3.715
'0:03.248',-3.705
'0:03.252',-3.710
'0:03.256',-3.710
'0:03.260',-3.705
'0:03.264',-3.715
'0:03.268',-3.710
'0:03.272',-3.715
'0:03.276',-3.715
'0:03.280',-3.715
'0:03.284',-3.720
'0:03.288',-3.705
'0:03.292',-3.690
'0:03.296',-3.675
'0:03.300',-3.665
'0:03.304',-3.660
'0:03.308',-3.645
'0:03.312',-3.660
'0:03.316',-3.665
'0:03.320',-3.670
'0:03.324',-3.655
'0:03.328',-3.640
'0:03.332',-3.620
'0:03.336',-3.605
'0:03.340',-3.605
'0:03.344',-3.615
'0:03.348',-3.620
'0:03.352',-3.640
'0:03.356',-3.640
'0:03.360',-3.655
'0:03.364',-3.660
'0:03.368',-3.670
'0:03.372',-3.680
'0:03.376',-3.695
'0:03.380',-3.735
'0:03.384',-3.740
'0:03.388',-3.740
'0:03.392',-3.740
'0:03.396',-3.750
'0:03.400',-3.760
'0:03.404',-3.750
'0:03.408',-3.760
'0:03.412',-3.750
'0:03.416',-3.765
'0:03.420',-3.760
'0:03.424',-3.760
'0:03.428',-3.765
'0:03.432',-3.765
'0:03.436',-3.770
'0:03.440',-3.760
'0:03.444',-3.760
'0:03.448',-3.765
'0:03.452',-3.755
'0:03.456',-3.760
'0:03.460',-3.750
'0:03.464',-3.760
'0:03.468',-3.760
'0:03.472',-3.760
'0:03.476',-3.760
'0:03.480',-3.750
'0:03.484',-3.745
'0:03.488',-3.685
'0:03.492',-3.675
'0:03.496',-3.695
'0:03.500',-3.665
'0:03.504',-3.665
'0:03.508',-3.720
'0:03.512',-3.835
'0:03.516',-3.940
'0:03.520',-3.990
'0:03.524',-4.040
'0:03.528',-4.155
'0:03.532',-4.245
'0:03.536',-4.170
'0:03.540',-3.975
'0:03.544',-3.910
'0:03.548',-3.915
'0:03.552',-3.985
'0:03.556',-4.070
'0:03.560',-4.115
'0:03.564',-4.160
'0:03.568',-4.175
'0:03.572',-4.120
'0:03.576',-4.030
'0:03.580',-3.935
'0:03.584',-3.875
'0:03.588',-3.810
'0:03.592',-3.755
'0:03.596',-3.745
'0:03.600',-3.745
'0:03.604',-3.745
'0:03.608',-3.730
'0:03.612',-3.735
'0:03.616',-3.735
'0:03.620',-3.725
'0:03.624',-3.720
'0:03.628',-3.715
'0:03.632',-3.715
'0:03.636',-3.725
'0:03.640',-3.715
'0:03.644',-3.720
'0:03.648',-3.715
'0:03.652',-3.715
'0:03.656',-3.710
'0:03.660',-3.705
'0:03.664',-3.715
'0:03.668',-3.710
'0:03.672',-3.705
'0:03.676',-3.705
'0:03.680',-3.705
'0:03.684',-3.705
'0:03.688',-3.700
'0:03.692',-3.705
'0:03.696',-3.695
'0:03.700',-3.700
'0:03.704',-3.700
'0:03.708',-3.705
'0:03.712',-3.705
'0:03.716',-3.700
'0:03.720',-3.700
'0:03.724',-3.695
'0:03.728',-3.695
'0:03.732',-3.695
'0:03.736',-3.685
'0:03.740',-3.695
'0:03.744',-3.685
'0:03.748',-3.680
'0:03.752',-3.680
'0:03.756',-3.680
'0:03.760',-3.680
'0:03.764',-3.660
'0:03.768',-3.670
'0:03.772',-3.670
'0:03.776',-3.670
'0:03.780',-3.660
'0:03.784',-3.660
'0:03.788',-3.660
'0:03.792',-3.655
'0:03.796',-3.660
'0:03.800',-3.645
'0:03.804',-3.640
'0:03.808',-3.630
'0:03.812',-3.620
'0:03.816',-3.620
'0:03.820',-3.605
'0:03.824',-3.605
'0:03.828',-3.595
'0:03.832',-3.595
'0:03.836',-3.585
'0:03.840',-3.580
'0:03.844',-3.580
'0:03.848',-3.565
'0:03.852',-3.580
'0:03.856',-3.565
'0:03.860',-3.575
'0:03.864',-3.575
'0:03.868',-3.595
'0:03.872',-3.595
'0:03.876',-3.605
'0:03.880',-3.620
'0:03.884',-3.625
'0:03.888',-3.650
'0:03.892',-3.655
'0:03.896',-3.660
'0:03.900',-3.665
'0:03.904',-3.685
'0:03.908',-3.690
'0:03.912',-3.700
'0:03.916',-3.710
'0:03.920',-3.710
'0:03.924',-3.720
'0:03.928',-3.715
'0:03.932',-3.715
'0:03.936',-3.720
'0:03.940',-3.715
'0:03.944',-3.720
'0:03.948',-3.720
'0:03.952',-3.730
'0:03.956',-3.735
'0:03.960',-3.730
'0:03.964',-3.730
'0:03.968',-3.720
'0:03.972',-3.730
'0:03.976',-3.725
'0:03.980',-3.725
'0:03.984',-3.710
'0:03.988',-3.725
'0:03.992',-3.730
'0:03.996',-3.735
'0:04.000',-3.725
'0:04.004',-3.735
'0:04.008',-3.735
'0:04.012',-3.725
'0:04.016',-3.710
'0:04.020',-3.710
'0:04.024',-3.720
'0:04.028',-3.725
'0:04.032',-3.730
'0:04.036',-3.715
'0:04.040',-3.725
'0:04.044',-3.710
'0:04.048',-3.715
'0:04.052',-3.715
'0:04.056',-3.720
'0:04.060',-3.710
'0:04.064',-3.710
'0:04.068',-3.715
'0:04.072',-3.715
'0:04.076',-3.725
'0:04.080',-3.725
'0:04.084',-3.725
'0:04.088',-3.735
'0:04.092',-3.745
'0:04.096',-3.745
'0:04.100',-3.730
'0:04.104',-3.720
'0:04.108',-3.720
'0:04.112',-3.710
'0:04.116',-3.725
'0:04.120',-3.730
'0:04.124',-3.735
'0:04.128',-3.745
'0:04.132',-3.735
'0:04.136',-3.745
'0:04.140',-3.735
'0:04.144',-3.745
'0:04.148',-3.740
'0:04.152',-3.735
'0:04.156',-3.745
'0:04.160',-3.745
'0:04.164',-3.745
'0:04.168',-3.745
'0:04.172',-3.745
'0:04.176',-3.740
'0:04.180',-3.735
'0:04.184',-3.745
'0:04.188',-3.745
'0:04.192',-3.750
'0:04.196',-3.745
'0:04.200',-3.750
'0:04.204',-3.735
'0:04.208',-3.740
'0:04.212',-3.745
'0:04.216',-3.745
'0:04.220',-3.735
'0:04.224',-3.745
'0:04.228',-3.745
'0:04.232',-3.745
'0:04.236',-3.735
'0:04.240',-3.735
'0:04.244',-3.735
'0:04.248',-3.745
'0:04.252',-3.745
'0:04.256',-3.745
'0:04.260',-3.745
'0:04.264',-3.745
'0:04.268',-3.745
'0:04.272',-3.745
'0:04.276',-3.745
'0:04.280',-3.745
'0:04.284',-3.735
'0:04.288',-3.735
'0:04.292',-3.735
'0:04.296',-3.750
'0:04.300',-3.750
'0:04.304',-3.745
'0:04.308',-3.745
'0:04.312',-3.740
'0:04.316',-3.745
'0:04.320',-3.745
'0:04.324',-3.740
'0:04.328',-3.745
'0:04.332',-3.735
'0:04.336',-3.740
'0:04.340',-3.735
'0:04.344',-3.750
'0:04.348',-3.750
'0:04.352',-3.750
'0:04.356',-3.735
'0:04.360',-3.730
'0:04.364',-3.745
'0:04.368',-3.745
'0:04.372',-3.745
'0:04.376',-3.745
'0:04.380',-3.740
'0:04.384',-3.740
'0:04.388',-3.725
'0:04.392',-3.730
'0:04.396',-3.740
'0:04.400',-3.735
'0:04.404',-3.735
'0:04.408',-3.735
'0:04.412',-3.745
'0:04.416',-3.750
'0:04.420',-3.750
'0:04.424',-3.750
'0:04.428',-3.750
'0:04.432',-3.745
'0:04.436',-3.735
'0:04.440',-3.735
'0:04.444',-3.750
'0:04.448',-3.735
'0:04.452',-3.710
'0:04.456',-3.695
'0:04.460',-3.695
'0:04.464',-3.690
'0:04.468',-3.695
'0:04.472',-3.690
'0:04.476',-3.695
'0:04.480',-3.705
'0:04.484',-3.685
'0:04.488',-3.665
'0:04.492',-3.640
'0:04.496',-3.640
'0:04.500',-3.650
'0:04.504',-3.650
'0:04.508',-3.670
'0:04.512',-3.665
'0:04.516',-3.680
'0:04.520',-3.685
'0:04.524',-3.700
'0:04.528',-3.710
'0:04.532',-3.730
'0:04.536',-3.780
'0:04.540',-3.795
'0:04.544',-3.785
'0:04.548',-3.795
'0:04.552',-3.800
'0:04.556',-3.810
'0:04.560',-3.800
'0:04.564',-3.800
'0:04.568',-3.810
'0:04.572',-3.815
'0:04.576',-3.810
'0:04.580',-3.810
'0:04.584',-3.815
'0:04.588',-3.820
'0:04.592',-3.825
'0:04.596',-3.820
'0:04.600',-3.815
'0:04.604',-3.810
'0:04.608',-3.805
'0:04.612',-3.825
'0:04.616',-3.830
'0:04.620',-3.830
'0:04.624',-3.815
'0:04.628',-3.815
'0:04.632',-3.825
'0:04.636',-3.815
'0:04.640',-3.800
'0:04.644',-3.745
'0:04.648',-3.740
