'Elapsed time','ECG1'
'0:00.704',-0.140
'0:00.708',-0.135
'0:00.712',-0.128
'0:00.716',-0.117
'0:00.720',-0.110
'0:00.724',-0.098
'0:00.728',-0.083
'0:00.732',-0.070
'0:00.736',-0.060
'0:00.740',-0.045
'0:00.744',-0.030
'0:00.748',-0.020
'0:00.752',-0.010
'0:00.756',0.000
'0:00.760',0.010
'0:00.764',0.015
'0:00.768',0.022
'0:00.772',0.022
'0:00.776',0.022
'0:00.780',0.020
'0:00.784',0.020
'0:00.788',0.020
'0:00.792',0.018
'0:00.796',0.010
'0:00.800',0.000
'0:00.804',0.000
'0:00.808',0.000
'0:00.812',-0.003
'0:00.816',-0.005
'0:00.820',-0.007
'0:00.824',-0.007
'0:00.828',-0.007
'0:00.832',-0.007
'0:00.836',-0.005
'0:00.840',-0.003
'0:00.844',-0.003
'0:00.848',0.003
'0:00.852',0.005
'0:00.856',0.007
'0:00.860',0.007
'0:00.864',0.010
'0:00.868',0.018
'0:00.872',0.020
'0:00.876',0.022
'0:00.880',0.025
'0:00.884',0.033
'0:00.888',0.037
'0:00.892',0.045
'0:00.896',0.052
'0:00.900',0.062
'0:00.904',0.075
'0:00.908',0.080
'0:00.912',0.090
'0:00.916',0.090
'0:00.920',0.085
'0:00.924',0.075
'0:00.928',0.068
'0:00.932',0.060
'0:00.936',0.055
'0:00.940',0.058
'0:00.944',0.050
'0:00.948',0.037
'0:00.952',0.020
'0:00.956',0.007
'0:00.960',0.000
'0:00.964',-0.003
'0:00.968',-0.005
'0:00.972',-0.005
'0:00.976',-0.005
'0:00.980',-0.005
'0:00.984',-0.005
'0:00.988',-0.003
'0:00.992',-0.003
'0:00.996',0.000
'0:01.000',-0.007
'0:01.004',-0.010
'0:01.008',-0.013
'0:01.012',-0.015
'0:01.016',-0.018
'0:01.020',-0.025
'0:01.024',-0.030
'0:01.028',-0.037
'0:01.032',-0.040
'0:01.036',-0.035
'0:01.040',-0.035
'0:01.044',-0.033
'0:01.048',-0.035
'0:01.052',-0.030
'0:01.056',-0.025
'0:01.060',-0.020
'0:01.064',-0.020
'0:01.068',-0.018
'0:01.072',-0.018
'0:01.076',-0.015
'0:01.080',-0.010
'0:01.084',0.003
'0:01.088',0.037
'0:01.092',0.110
'0:01.096',0.212
'0:01.100',0.365
'0:01.104',0.547
'0:01.108',0.748
'0:01.112',0.917
'0:01.116',0.995
'0:01.120',1.010
'0:01.124',0.938
'0:01.128',0.748
'0:01.132',0.480
'0:01.136',0.225
'0:01.140',0.060
'0:01.144',-0.040
'0:01.148',-0.090
'0:01.152',-0.107
'0:01.156',-0.117
'0:01.160',-0.125
'0:01.164',-0.130
'0:01.168',-0.133
'0:01.172',-0.130
'0:01.176',-0.128
'0:01.180',-0.125
'0:01.184',-0.122
'0:01.188',-0.117
'0:01.192',-0.113
'0:01.196',-0.110
'0:01.200',-0.110
'0:01.204',-0.105
'0:01.208',-0.102
'0:01.212',-0.098
'0:01.216',-0.095
'0:01.220',-0.090
'0:01.224',-0.087
'0:01.228',-0.085
'0:01.232',-0.085
'0:01.236',-0.085
'0:01.240',-0.085
'0:01.244',-0.083
'0:01.248',-0.085
'0:01.252',-0.083
'0:01.256',-0.085
'0:01.260',-0.085
'0:01.264',-0.085
'0:01.268',-0.085
'0:01.272',-0.085
'0:01.276',-0.087
'0:01.280',-0.087
'0:01.284',-0.087
'0:01.288',-0.090
'0:01.292',-0.092
'0:01.296',-0.095
'0:01.300',-0.100
'0:01.304',-0.102
'0:01.308',-0.105
'0:01.312',-0.110
'0:01.316',-0.110
'0:01.320',-0.110
'0:01.324',-0.110
'0:01.328',-0.115
'0:01.332',-0.117
'0:01.336',-0.117
'0:01.340',-0.117
'0:01.344',-0.113
'0:01.348',-0.107
'0:01.352',-0.098
'0:01.356',-0.090
'0:01.360',-0.083
'0:01.364',-0.070
'0:01.368',-0.055
'0:01.372',-0.040
'0:01.376',-0.030
'0:01.380',-0.020
'0:01.384',-0.013
'0:01.388',-0.005
'0:01.392',0.000
'0:01.396',0.005
'0:01.400',0.005
'0:01.404',0.007
'0:01.408',0.005
'0:01.412',0.007
'0:01.416',0.007
'0:01.420',0.003
'0:01.424',0.000
'0:01.428',0.000
'0:01.432',-0.005
'0:01.436',-0.007
'0:01.440',-0.010
'0:01.444',-0.013
'0:01.448',-0.018
'0:01.452',-0.020
'0:01.456',-0.022
'0:01.460',-0.022
'0:01.464',-0.025
'0:01.468',-0.025
'0:01.472',-0.022
'0:01.476',-0.020
'0:01.480',-0.015
'0:01.484',-0.013
'0:01.488',-0.007
'0:01.492',-0.003
'0:01.496',0.005
'0:01.500',0.018
'0:01.504',0.028
'0:01.508',0.035
'0:01.512',0.043
'0:01.516',0.052
'0:01.520',0.062
'0:01.524',0.070
'0:01.528',0.072
'0:01.532',0.075
'0:01.536',0.065
'0:01.540',0.055
'0:01.544',0.045
'0:01.548',0.043
'0:01.552',0.035
'0:01.556',0.022
'0:01.560',0.007
'0:01.564',-0.005
'0:01.568',-0.010
'0:01.572',-0.015
'0:01.576',-0.020
'0:01.580',-0.018
'0:01.584',-0.018
'0:01.588',-0.020
'0:01.592',-0.020
'0:01.596',-0.018
'0:01.600',-0.020
'0:01.604',-0.022
'0:01.608',-0.022
'0:01.612',-0.025
'0:01.616',-0.030
'0:01.620',-0.033
'0:01.624',-0.033
'0:01.628',-0.035
'0:01.632',-0.037
'0:01.636',-0.040
'0:01.640',-0.043
'0:01.644',-0.048
'0:01.648',-0.052
'0:01.652',-0.055
'0:01.656',-0.060
'0:01.660',-0.062
'0:01.664',-0.068
'0:01.668',-0.070
'0:01.672',-0.070
'0:01.676',-0.068
'0:01.680',-0.062
'0:01.684',-0.060
'0:01.688',-0.060
'0:01.692',-0.052
'0:01.696',-0.028
'0:01.700',0.040
'0:01.704',0.135
'0:01.708',0.268
'0:01.712',0.448
'0:01.716',0.667
'0:01.720',0.858
'0:01.724',0.922
'0:01.728',0.910
'0:01.732',0.812
'0:01.736',0.598
'0:01.740',0.370
'0:01.744',0.155
'0:01.748',0.015
'0:01.752',-0.077
'0:01.756',-0.125
'0:01.760',-0.142
'0:01.764',-0.147
'0:01.768',-0.158
'0:01.772',-0.163
'0:01.776',-0.163
'0:01.780',-0.158
'0:01.784',-0.158
'0:01.788',-0.158
'0:01.792',-0.152
'0:01.796',-0.145
'0:01.800',-0.140
'0:01.804',-0.140
'0:01.808',-0.135
'0:01.812',-0.135
'0:01.816',-0.133
'0:01.820',-0.133
'0:01.824',-0.130
'0:01.828',-0.128
'0:01.832',-0.125
'0:01.836',-0.125
'0:01.840',-0.125
'0:01.844',-0.125
'0:01.848',-0.122
'0:01.852',-0.120
'0:01.856',-0.117
'0:01.860',-0.113
'0:01.864',-0.115
'0:01.868',-0.115
'0:01.872',-0.113
'0:01.876',-0.113
'0:01.880',-0.115
'0:01.884',-0.117
'0:01.888',-0.117
'0:01.892',-0.120
'0:01.896',-0.125
'0:01.900',-0.128
'0:01.904',-0.130
'0:01.908',-0.133
'0:01.912',-0.142
'0:01.916',-0.145
'0:01.920',-0.147
'0:01.924',-0.150
'0:01.928',-0.155
'0:01.932',-0.163
'0:01.936',-0.160
'0:01.940',-0.163
'0:01.944',-0.158
'0:01.948',-0.155
'0:01.952',-0.147
'0:01.956',-0.142
'0:01.960',-0.133
'0:01.964',-0.115
'0:01.968',-0.100
'0:01.972',-0.087
'0:01.976',-0.075
'0:01.980',-0.058
'0:01.984',-0.048
'0:01.988',-0.035
'0:01.992',-0.028
'0:01.996',-0.020
'0:02.000',-0.015
'0:02.004',-0.013
'0:02.008',-0.013
'0:02.012',-0.010
'0:02.016',-0.010
'0:02.020',-0.010
'0:02.024',-0.007
'0:02.028',-0.007
'0:02.032',-0.007
'0:02.036',-0.007
'0:02.040',-0.005
'0:02.044',-0.010
'0:02.048',-0.010
'0:02.052',-0.013
'0:02.056',-0.015
'0:02.060',-0.018
'0:02.064',-0.020
'0:02.068',-0.020
'0:02.072',-0.020
'0:02.076',-0.015
'0:02.080',-0.018
'0:02.084',-0.018
'0:02.088',-0.013
'0:02.092',-0.010
'0:02.096',-0.007
'0:02.100',-0.005
'0:02.104',0.000
'0:02.108',0.000
'0:02.112',0.003
'0:02.116',0.003
'0:02.120',0.005
'0:02.124',0.007
'0:02.128',0.013
'0:02.132',0.020
'0:02.136',0.028
'0:02.140',0.037
'0:02.144',0.045
'0:02.148',0.055
'0:02.152',0.060
'0:02.156',0.062
'0:02.160',0.058
'0:02.164',0.048
'0:02.168',0.043
'0:02.172',0.033
'0:02.176',0.030
'0:02.180',0.028
'0:02.184',0.018
'0:02.188',0.005
'0:02.192',-0.010
'0:02.196',-0.020
'0:02.200',-0.028
'0:02.204',-0.033
'0:02.208',-0.035
'0:02.212',-0.033
'0:02.216',-0.030
'0:02.220',-0.033
'0:02.224',-0.033
'0:02.228',-0.035
'0:02.232',-0.035
'0:02.236',-0.037
'0:02.240',-0.040
'0:02.244',-0.040
'0:02.248',-0.043
'0:02.252',-0.043
'0:02.256',-0.048
'0:02.260',-0.048
'0:02.264',-0.048
'0:02.268',-0.050
'0:02.272',-0.050
'0:02.276',-0.050
'0:02.280',-0.052
'0:02.284',-0.058
'0:02.288',-0.060
'0:02.292',-0.062
'0:02.296',-0.062
'0:02.300',-0.060
'0:02.304',-0.055
'0:02.308',-0.052
'0:02.312',-0.052
'0:02.316',-0.052
'0:02.320',-0.045
'0:02.324',-0.015
'0:02.328',0.043
'0:02.332',0.140
'0:02.336',0.280
'0:02.340',0.458
'0:02.344',0.662
'0:02.348',0.848
'0:02.352',0.948
'0:02.356',0.960
'0:02.360',0.873
'0:02.364',0.667
'0:02.368',0.388
'0:02.372',0.147
'0:02.376',0.000
'0:02.380',-0.090
'0:02.384',-0.133
'0:02.388',-0.142
'0:02.392',-0.147
'0:02.396',-0.155
'0:02.400',-0.163
'0:02.404',-0.163
'0:02.408',-0.158
'0:02.412',-0.158
'0:02.416',-0.155
'0:02.420',-0.152
'0:02.424',-0.147
'0:02.428',-0.142
'0:02.432',-0.138
'0:02.436',-0.135
'0:02.440',-0.130
'0:02.444',-0.122
'0:02.448',-0.120
'0:02.452',-0.115
'0:02.456',-0.115
'0:02.460',-0.113
'0:02.464',-0.113
'0:02.468',-0.113
'0:02.472',-0.110
'0:02.476',-0.110
'0:02.480',-0.107
'0:02.484',-0.107
'0:02.488',-0.102
'0:02.492',-0.102
'0:02.496',-0.102
'0:02.500',-0.102
'0:02.504',-0.100
'0:02.508',-0.098
'0:02.512',-0.100
'0:02.516',-0.102
'0:02.520',-0.102
'0:02.524',-0.105
'0:02.528',-0.107
'0:02.532',-0.110
'0:02.536',-0.110
'0:02.540',-0.115
'0:02.544',-0.117
'0:02.548',-0.122
'0:02.552',-0.125
'0:02.556',-0.128
'0:02.560',-0.128
'0:02.564',-0.130
'0:02.568',-0.130
'0:02.572',-0.130
'0:02.576',-0.133
'0:02.580',-0.125
'0:02.584',-0.120
'0:02.588',-0.113
'0:02.592',-0.102
'0:02.596',-0.092
'0:02.600',-0.077
'0:02.604',-0.068
'0:02.608',-0.058
'0:02.612',-0.048
'0:02.616',-0.037
'0:02.620',-0.033
'0:02.624',-0.028
'0:02.628',-0.022
'0:02.632',-0.018
'0:02.636',-0.018
'0:02.640',-0.018
'0:02.644',-0.018
'0:02.648',-0.018
'0:02.652',-0.018
'0:02.656',-0.020
'0:02.660',-0.020
'0:02.664',-0.020
'0:02.668',-0.018
'0:02.672',-0.020
'0:02.676',-0.020
'0:02.680',-0.020
'0:02.684',-0.020
'0:02.688',-0.022
'0:02.692',-0.025
'0:02.696',-0.022
'0:02.700',-0.025
'0:02.704',-0.025
'0:02.708',-0.022
'0:02.712',-0.022
'0:02.716',-0.022
'0:02.720',-0.020
'0:02.724',-0.013
'0:02.728',-0.010
'0:02.732',-0.007
'0:02.736',-0.005
'0:02.740',0.000
'0:02.744',0.000
'0:02.748',0.003
'0:02.752',0.007
'0:02.756',0.018
'0:02.760',0.025
'0:02.764',0.030
'0:02.768',0.040
'0:02.772',0.050
'0:02.776',0.058
'0:02.780',0.062
'0:02.784',0.068
'0:02.788',0.068
'0:02.792',0.058
'0:02.796',0.052
'0:02.800',0.043
'0:02.804',0.037
'0:02.808',0.033
'0:02.812',0.030
'0:02.816',0.025
'0:02.820',0.013
'0:02.824',0.000
'0:02.828',-0.010
'0:02.832',-0.013
'0:02.836',-0.015
'0:02.840',-0.015
'0:02.844',-0.015
'0:02.848',-0.015
'0:02.852',-0.015
'0:02.856',-0.020
'0:02.860',-0.020
'0:02.864',-0.020
'0:02.868',-0.022
'0:02.872',-0.028
'0:02.876',-0.028
'0:02.880',-0.033
'0:02.884',-0.040
'0:02.888',-0.045
'0:02.892',-0.048
'0:02.896',-0.052
'0:02.900',-0.060
'0:02.904',-0.068
'0:02.908',-0.070
'0:02.912',-0.070
'0:02.916',-0.070
'0:02.920',-0.070
'0:02.924',-0.065
'0:02.928',-0.060
'0:02.932',-0.058
'0:02.936',-0.052
'0:02.940',-0.050
'0:02.944',-0.048
'0:02.948',-0.048
'0:02.952',-0.033
'0:02.956',0.003
'0:02.960',0.070
'0:02.964',0.158
'0:02.968',0.302
'0:02.972',0.472
'0:02.976',0.685
'0:02.980',0.850
'0:02.984',0.925
'0:02.988',0.902
'0:02.992',0.765
'0:02.996',0.505
'0:03.000',0.253
'0:03.004',0.052
'0:03.008',-0.052
'0:03.012',-0.110
'0:03.016',-0.133
'0:03.020',-0.142
'0:03.024',-0.147
'0:03.028',-0.158
'0:03.032',-0.163
'0:03.036',-0.160
'0:03.040',-0.160
'0:03.044',-0.155
'0:03.048',-0.152
'0:03.052',-0.147
'0:03.056',-0.145
'0:03.060',-0.140
'0:03.064',-0.135
'0:03.068',-0.135
'0:03.072',-0.130
'0:03.076',-0.128
'0:03.080',-0.122
'0:03.084',-0.120
'0:03.088',-0.117
'0:03.092',-0.115
'0:03.096',-0.110
'0:03.100',-0.107
'0:03.104',-0.107
'0:03.108',-0.105
'0:03.112',-0.102
'0:03.116',-0.100
'0:03.120',-0.100
'0:03.124',-0.098
'0:03.128',-0.095
'0:03.132',-0.095
'0:03.136',-0.092
'0:03.140',-0.092
'0:03.144',-0.095
'0:03.148',-0.095
'0:03.152',-0.098
'0:03.156',-0.100
'0:03.160',-0.100
'0:03.164',-0.102
'0:03.168',-0.107
'0:03.172',-0.110
'0:03.176',-0.115
'0:03.180',-0.117
'0:03.184',-0.122
'0:03.188',-0.125
'0:03.192',-0.125
'0:03.196',-0.130
'0:03.200',-0.130
'0:03.204',-0.130
'0:03.208',-0.130
'0:03.212',-0.130
'0:03.216',-0.125
'0:03.220',-0.117
'0:03.224',-0.105
'0:03.228',-0.092
'0:03.232',-0.077
'0:03.236',-0.062
'0:03.240',-0.055
'0:03.244',-0.045
'0:03.248',-0.037
'0:03.252',-0.028
'0:03.256',-0.022
'0:03.260',-0.020
'0:03.264',-0.018
'0:03.268',-0.015
'0:03.272',-0.015
'0:03.276',-0.015
'0:03.280',-0.015
'0:03.284',-0.018
'0:03.288',-0.020
'0:03.292',-0.022
'0:03.296',-0.022
'0:03.300',-0.028
'0:03.304',-0.030
'0:03.308',-0.030
'0:03.312',-0.030
'0:03.316',-0.033
'0:03.320',-0.035
'0:03.324',-0.033
'0:03.328',-0.035
'0:03.332',-0.037
'0:03.336',-0.040
'0:03.340',-0.037
'0:03.344',-0.035
'0:03.348',-0.035
'0:03.352',-0.035
'0:03.356',-0.030
'0:03.360',-0.022
'0:03.364',-0.018
'0:03.368',-0.013
'0:03.372',-0.005
'0:03.376',0.000
'0:03.380',0.007
'0:03.384',0.018
'0:03.388',0.030
'0:03.392',0.040
'0:03.396',0.050
'0:03.400',0.050
'0:03.404',0.048
'0:03.408',0.040
'0:03.412',0.033
'0:03.416',0.022
'0:03.420',0.015
'0:03.424',0.015
'0:03.428',0.013
'0:03.432',0.003
'0:03.436',-0.010
'0:03.440',-0.022
'0:03.444',-0.033
'0:03.448',-0.035
'0:03.452',-0.035
'0:03.456',-0.037
'0:03.460',-0.040
'0:03.464',-0.040
'0:03.468',-0.040
'0:03.472',-0.040
'0:03.476',-0.043
'0:03.480',-0.045
'0:03.484',-0.048
'0:03.488',-0.045
'0:03.492',-0.045
'0:03.496',-0.048
'0:03.500',-0.050
'0:03.504',-0.052
'0:03.508',-0.058
'0:03.512',-0.060
'0:03.516',-0.065
'0:03.520',-0.072
'0:03.524',-0.077
'0:03.528',-0.077
'0:03.532',-0.080
'0:03.536',-0.083
'0:03.540',-0.085
'0:03.544',-0.087
'0:03.548',-0.090
'0:03.552',-0.087
'0:03.556',-0.085
'0:03.560',-0.080
'0:03.564',-0.077
'0:03.568',-0.077
'0:03.572',-0.065
'0:03.576',-0.025
'0:03.580',0.040
'0:03.584',0.138
'0:03.588',0.270
'0:03.592',0.463
'0:03.596',0.703
'0:03.600',0.868
'0:03.604',0.935
'0:03.608',0.873
'0:03.612',0.690
'0:03.616',0.432
'0:03.620',0.182
'0:03.624',0.003
'0:03.628',-0.100
'0:03.632',-0.147
'0:03.636',-0.163
'0:03.640',-0.172
'0:03.644',-0.180
'0:03.648',-0.195
'0:03.652',-0.198
'0:03.656',-0.195
'0:03.660',-0.190
'0:03.664',-0.188
'0:03.668',-0.190
'0:03.672',-0.180
'0:03.676',-0.177
'0:03.680',-0.170
'0:03.684',-0.170
'0:03.688',-0.165
'0:03.692',-0.165
'0:03.696',-0.160
'0:03.700',-0.155
'0:03.704',-0.158
'0:03.708',-0.155
'0:03.712',-0.152
'0:03.716',-0.150
'0:03.720',-0.150
'0:03.724',-0.150
'0:03.728',-0.147
'0:03.732',-0.147
'0:03.736',-0.145
'0:03.740',-0.150
'0:03.744',-0.147
'0:03.748',-0.147
'0:03.752',-0.147
'0:03.756',-0.152
'0:03.760',-0.152
'0:03.764',-0.152
'0:03.768',-0.150
'0:03.772',-0.150
'0:03.776',-0.152
'0:03.780',-0.150
'0:03.784',-0.155
'0:03.788',-0.160
'0:03.792',-0.163
'0:03.796',-0.165
'0:03.800',-0.170
'0:03.804',-0.172
'0:03.808',-0.175
'0:03.812',-0.177
'0:03.816',-0.175
'0:03.820',-0.177
'0:03.824',-0.175
'0:03.828',-0.170
'0:03.832',-0.165
'0:03.836',-0.163
'0:03.840',-0.150
'0:03.844',-0.133
'0:03.848',-0.120
'0:03.852',-0.102
'0:03.856',-0.085
'0:03.860',-0.068
'0:03.864',-0.058
'0:03.868',-0.050
'0:03.872',-0.040
'0:03.876',-0.033
'0:03.880',-0.030
'0:03.884',-0.028
'0:03.888',-0.028
'0:03.892',-0.025
'0:03.896',-0.022
'0:03.900',-0.025
'0:03.904',-0.025
'0:03.908',-0.028
'0:03.912',-0.035
'0:03.916',-0.037
'0:03.920',-0.040
'0:03.924',-0.040
'0:03.928',-0.048
'0:03.932',-0.050
'0:03.936',-0.050
'0:03.940',-0.050
'0:03.944',-0.052
'0:03.948',-0.052
'0:03.952',-0.048
'0:03.956',-0.045
'0:03.960',-0.043
'0:03.964',-0.043
'0:03.968',-0.040
'0:03.972',-0.043
'0:03.976',-0.040
'0:03.980',-0.035
'0:03.984',-0.033
'0:03.988',-0.030
'0:03.992',-0.028
'0:03.996',-0.022
'0:04.000',-0.020
'0:04.004',-0.015
'0:04.008',-0.013
'0:04.012',-0.005
'0:04.016',0.000
'0:04.020',0.003
'0:04.024',0.013
'0:04.028',0.025
'0:04.032',0.035
'0:04.036',0.037
'0:04.040',0.040
'0:04.044',0.037
'0:04.048',0.033
'0:04.052',0.022
'0:04.056',0.015
'0:04.060',0.013
'0:04.064',0.013
'0:04.068',0.005
'0:04.072',-0.007
'0:04.076',-0.020
'0:04.080',-0.033
'0:04.084',-0.037
'0:04.088',-0.037
'0:04.092',-0.037
'0:04.096',-0.040
'0:04.100',-0.040
'0:04.104',-0.035
'0:04.108',-0.033
'0:04.112',-0.030
'0:04.116',-0.033
'0:04.120',-0.033
'0:04.124',-0.030
'0:04.128',-0.030
'0:04.132',-0.030
'0:04.136',-0.033
'0:04.140',-0.037
'0:04.144',-0.040
'0:04.148',-0.043
'0:04.152',-0.043
'0:04.156',-0.048
'0:04.160',-0.050
'0:04.164',-0.055
'0:04.168',-0.055
'0:04.172',-0.055
'0:04.176',-0.058
'0:04.180',-0.058
'0:04.184',-0.055
'0:04.188',-0.055
'0:04.192',-0.052
'0:04.196',-0.050
'0:04.200',-0.050
'0:04.204',-0.050
'0:04.208',-0.040
'0:04.212',-0.003
'0:04.216',0.065
'0:04.220',0.172
'0:04.224',0.318
'0:04.228',0.537
'0:04.232',0.780
'0:04.236',0.930
'0:04.240',0.973
'0:04.244',0.868
'0:04.248',0.650
'0:04.252',0.390
'0:04.256',0.160
'0:04.260',0.007
'0:04.264',-0.090
'0:04.268',-0.135
'0:04.272',-0.147
'0:04.276',-0.155
'0:04.280',-0.163
'0:04.284',-0.175
'0:04.288',-0.180
'0:04.292',-0.180
'0:04.296',-0.175
'0:04.300',-0.170
'0:04.304',-0.168
'0:04.308',-0.158
'0:04.312',-0.155
'0:04.316',-0.150
'0:04.320',-0.147
'0:04.324',-0.142
'0:04.328',-0.138
'0:04.332',-0.138
'0:04.336',-0.133
'0:04.340',-0.128
'0:04.344',-0.125
'0:04.348',-0.125
'0:04.352',-0.122
'0:04.356',-0.120
'0:04.360',-0.120
'0:04.364',-0.117
'0:04.368',-0.117
'0:04.372',-0.115
'0:04.376',-0.115
'0:04.380',-0.113
'0:04.384',-0.115
'0:04.388',-0.113
'0:04.392',-0.110
'0:04.396',-0.110
'0:04.400',-0.113
'0:04.404',-0.115
'0:04.408',-0.117
'0:04.412',-0.120
'0:04.416',-0.120
'0:04.420',-0.120
'0:04.424',-0.120
'0:04.428',-0.122
'0:04.432',-0.125
'0:04.436',-0.130
'0:04.440',-0.135
'0:04.444',-0.135
'0:04.448',-0.140
'0:04.452',-0.140
'0:04.456',-0.140
'0:04.460',-0.135
'0:04.464',-0.135
'0:04.468',-0.133
'0:04.472',-0.125
'0:04.476',-0.115
'0:04.480',-0.102
'0:04.484',-0.090
'0:04.488',-0.080
'0:04.492',-0.068
'0:04.496',-0.055
'0:04.500',-0.048
'0:04.504',-0.037
'0:04.508',-0.030
'0:04.512',-0.025
'0:04.516',-0.020
'0:04.520',-0.018
'0:04.524',-0.013
'0:04.528',-0.010
'0:04.532',-0.010
'0:04.536',-0.010
'0:04.540',-0.010
'0:04.544',-0.010
'0:04.548',-0.013
'0:04.552',-0.015
'0:04.556',-0.018
'0:04.560',-0.018
'0:04.564',-0.020
'0:04.568',-0.020
'0:04.572',-0.020
'0:04.576',-0.018
'0:04.580',-0.018
'0:04.584',-0.018
'0:04.588',-0.015
'0:04.592',-0.013
'0:04.596',-0.010
'0:04.600',-0.007
'0:04.604',-0.005
'0:04.608',-0.003
'0:04.612',0.000
'0:04.616',0.000
'0:04.620',0.003
'0:04.624',0.005
'0:04.628',0.007
'0:04.632',0.013
'0:04.636',0.018
'0:04.640',0.022
'0:04.644',0.025
'0:04.648',0.033
'0:04.652',0.040
'0:04.656',0.048
'0:04.660',0.052
'0:04.664',0.058
'0:04.668',0.068
'0:04.672',0.068
'0:04.676',0.068
'0:04.680',0.060
'0:04.684',0.052
'0:04.688',0.043
'0:04.692',0.035
'0:04.696',0.030
'0:04.700',0.022
'0:04.704',0.010
'0:04.708',-0.003
'0:04.712',-0.015
'0:04.716',-0.022
'0:04.720',-0.025
'0:04.724',-0.025
'0:04.728',-0.025
'0:04.732',-0.022
'0:04.736',-0.022
'0:04.740',-0.022
'0:04.744',-0.020
